sale_id,cst_id,prd_id,sale_date,quantity,unit_price,sale_amount,channel
1729,161.0,128.0,2025-04-11,1000.0,1154.58,1154580.0,Unknown
1730,441.0,76.0,2024-07-07,1000.0,1541.87,1541870.0,Store
1731,188.0,17.0,2025-03-06,2.0,1170.07,2340.14,Online
1732,179.0,128.0,2023-09-14,1.0,576.72,576.72,Online
1733,428.0,53.0,2024-07-24,-1.0,1757.12,,Unknown
1734,384.0,38.0,2024-04-29,1.0,1470.36,1470.36,Unknown
1735,496.0,71.0,2023-09-26,-1.0,1721.83,,Unknown
1736,249.0,52.0,2025-02-01,2.0,NaN,,
1737,155.0,88.0,2024-09-13,,1549.55,,Partner
1738,186.0,100.0,2024-06-01,2.0,812.98,1625.96,Unknown
1739,51.0,1.0,2025-03-27,2.0,1066.57,2133.14,Unknown
1740,207.0,134.0,2025-05-15,1000.0,1487.26,1487260.0,Partner
1741,404.0,80.0,2024-02-20,-1.0,1081.74,,
1742,272.0,17.0,2024-08-08,1000.0,984.32,984320.0,Online
1743,135.0,28.0,2024-10-20,2.0,1585.29,3170.58,
1744,61.0,15.0,2024-10-22,1000.0,1750.61,1750610.0,Partner
1745,211.0,39.0,2025-04-22,-1.0,99.29,,Partner
1746,110.0,,2023-10-04,1000.0,1437.95,1437950.0,
1747,336.0,59.0,2024-10-20,,456.84,,Store
1748,327.0,23.0,2025-02-19,1000.0,677.42,677420.0,Partner
1749,1.0,31.0,2025-01-09,1.0,1766.34,1766.34,
1750,239.0,96.0,2023-08-09,2.0,250.88,501.76,
1751,206.0,5.0,2024-04-17,,760.68,,Online
1752,500.0,59.0,2024-03-11,,1412.04,,Store
1753,367.0,39.0,2024-09-18,2.0,1147.22,2294.44,Store
1754,374.0,33.0,2024-09-15,-1.0,1936.71,,
1755,343.0,32.0,2024-03-31,2.0,796.15,1592.3,Online
1756,369.0,,2024-09-12,1.0,389.76,389.76,Unknown
1757,421.0,38.0,2025-07-07,,113.43,,Unknown
1758,499.0,149.0,2025-05-04,1.0,490.72,490.72,
1759,285.0,67.0,2024-10-11,3.0,1029.3,3087.9,Partner
1760,164.0,58.0,2023-08-22,3.0,292.87,878.61,Unknown
1761,22.0,71.0,2023-07-25,-1.0,300.6,,
1762,111.0,20.0,2024-10-01,1.0,555.44,555.44,Partner
1763,146.0,8.0,2024-02-07,-1.0,1101.41,,Online
1764,393.0,138.0,2023-11-29,3.0,44.14,132.42,Unknown
1765,63.0,125.0,2024-03-15,1.0,41.59,41.59,Unknown
1766,98.0,68.0,2024-04-01,2.0,1602.51,3205.02,Online
1767,199.0,51.0,2024-04-24,2.0,412.59,825.18,Store
1768,40.0,120.0,2023-11-09,1.0,1300.64,1300.64,Online
1769,316.0,124.0,2024-09-29,1.0,1823.17,1823.17,
1770,338.0,140.0,2025-03-23,,1073.95,,Partner
1771,389.0,78.0,2024-08-22,-1.0,1778.11,,Store
1772,384.0,39.0,2024-02-17,,1510.57,,Online
1773,197.0,30.0,2023-12-07,1.0,1281.25,1281.25,Partner
1774,405.0,136.0,2024-05-19,3.0,648.61,1945.83,
1775,295.0,24.0,2024-03-21,,577.96,,Unknown
1776,279.0,145.0,2023-09-01,,1924.79,,Online
1777,306.0,133.0,2024-08-25,,1511.72,,
1778,271.0,28.0,2025-01-29,,466.72,,Partner
1779,349.0,11.0,2024-02-21,,NaN,,Store
1780,463.0,146.0,2024-12-06,1.0,NaN,,Unknown
1781,57.0,80.0,2023-10-22,-1.0,454.16,,Online
1782,187.0,105.0,2024-10-12,2.0,1673.9,3347.8,
1783,400.0,119.0,2025-02-28,1000.0,7.62,7620.0,Partner
1784,282.0,112.0,2024-12-21,1000.0,1394.14,1394140.0,Unknown
1785,473.0,86.0,2025-03-10,-1.0,995.52,,Partner
1786,228.0,122.0,2024-01-17,-1.0,555.46,,
1787,128.0,73.0,2023-09-12,-1.0,1368.07,,
1788,102.0,89.0,2024-12-08,2.0,1249.52,2499.04,Store
1789,250.0,107.0,2024-12-08,1.0,NaN,,Unknown
1790,189.0,77.0,2025-01-16,2.0,1767.74,3535.48,Store
1791,408.0,137.0,2023-07-21,1.0,1272.73,1272.73,Online
1792,270.0,127.0,2024-05-27,2.0,1496.42,2992.84,Store
1793,24.0,39.0,2024-01-16,-1.0,120.08,,Partner
1794,233.0,76.0,2025-06-07,,257.34,,Partner
1795,274.0,33.0,2025-05-05,3.0,1156.01,3468.03,Partner
1796,139.0,52.0,2025-01-10,,913.61,,Online
1797,496.0,18.0,2024-01-06,3.0,231.6,694.8,
1798,411.0,135.0,2025-05-23,1.0,1372.83,1372.83,Store
1799,55.0,48.0,2025-06-07,3.0,644.68,1934.04,Online
1800,314.0,85.0,2025-06-04,-1.0,104.62,,Unknown
1801,,64.0,2023-12-11,-1.0,1790.57,,
1802,25.0,94.0,2025-01-30,2.0,1902.04,3804.08,Online
1803,467.0,135.0,2023-09-16,2.0,660.16,1320.32,Unknown
1804,85.0,121.0,2024-09-01,1000.0,1806.29,1806290.0,Unknown
1805,159.0,68.0,2024-12-08,1.0,5.47,5.47,Online
1806,117.0,122.0,2023-09-02,2.0,972.01,1944.02,Online
1807,436.0,97.0,2024-11-30,,NaN,,Online
1808,116.0,137.0,2024-07-11,1.0,333.4,333.4,Store
1809,365.0,140.0,2023-08-20,,10.32,,Online
1810,291.0,77.0,2024-03-18,,632.89,,Store
1811,394.0,129.0,2024-11-21,,744.05,,
1812,33.0,34.0,2024-12-08,-1.0,1074.81,,
1813,138.0,121.0,2024-01-21,,1685.21,,Store
1814,12.0,19.0,2024-05-22,1.0,238.55,238.55,Unknown
1815,394.0,56.0,2024-11-09,-1.0,509.52,,Online
1816,457.0,100.0,2024-07-31,1000.0,1602.95,1602950.0,
1817,341.0,49.0,UNKNOWN,2.0,950.6,1901.2,Unknown
1818,234.0,35.0,2024-02-22,3.0,1550.47,4651.41,Partner
1819,117.0,25.0,2024-01-04,-1.0,NaN,,Store
1820,397.0,9.0,2024-01-26,,420.49,,
1821,432.0,76.0,2023-11-12,1000.0,1493.62,1493620.0,Online
1822,417.0,22.0,2024-08-18,2.0,1063.54,2127.08,
1823,423.0,68.0,2024-04-13,,1028.2,,
1824,,32.0,2023-11-16,3.0,189.71,569.13,
1825,436.0,,2025-03-13,3.0,258.72,776.16,Partner
1826,486.0,72.0,2024-10-28,,1872.96,,
1827,213.0,92.0,2024-01-03,1.0,NaN,,Online
1828,374.0,98.0,2023-11-23,2.0,1850.43,3700.86,Online
1829,303.0,91.0,2025-01-02,,1471.28,,
1830,363.0,80.0,2025-05-08,3.0,665.79,1997.37,Unknown
1831,35.0,53.0,2024-01-15,-1.0,1828.83,,Store
1832,260.0,123.0,2024-10-30,,1605.43,,Partner
1833,268.0,32.0,2024-09-02,,817.3,,Store
1834,481.0,93.0,2025-07-09,3.0,1570.26,4710.78,
1835,46.0,63.0,2024-05-28,1000.0,1145.63,1145630.0,Partner
1836,345.0,149.0,2025-05-31,3.0,534.13,1602.39,
1837,101.0,43.0,2025-06-25,1.0,933.61,933.61,Partner
1838,86.0,120.0,2023-11-21,1000.0,88.87,88870.0,Store
1839,321.0,,2024-06-17,1000.0,1350.4,1350400.0,Online
1840,166.0,,2023-11-16,3.0,411.29,1233.87,Unknown
1841,413.0,53.0,2023-09-26,3.0,1957.63,5872.89,Store
1842,473.0,78.0,2025-04-29,2.0,401.4,802.8,Online
1843,251.0,78.0,2023-12-01,,880.68,,Store
1844,280.0,128.0,2024-02-05,3.0,1659.73,4979.19,Online
1845,76.0,139.0,2025-01-18,2.0,411.15,822.3,Online
1846,415.0,142.0,2023-10-16,3.0,1691.41,5074.23,Online
1847,157.0,18.0,2023-07-26,,278.12,,
1848,389.0,135.0,2024-03-06,1000.0,1976.99,1976990.0,Online
1849,232.0,122.0,2025-01-15,3.0,447.55,1342.65,Unknown
1850,323.0,14.0,2023-07-23,3.0,1159.31,3477.93,Store
1851,194.0,34.0,UNKNOWN,1000.0,864.21,864210.0,Store
1852,359.0,147.0,2024-01-27,-1.0,857.91,,Online
1853,192.0,128.0,2024-03-13,-1.0,393.94,,Partner
1854,163.0,56.0,2023-11-20,2.0,1802.75,3605.5,Store
1855,474.0,57.0,2025-02-16,3.0,1387.5,4162.5,Unknown
1856,267.0,126.0,2024-02-03,2.0,1585.43,3170.86,Online
1857,396.0,150.0,2024-01-11,1000.0,844.32,844320.0,Online
1858,341.0,54.0,2024-10-16,,739.48,,
1859,464.0,42.0,2024-05-15,1000.0,1169.4,1169400.0,Partner
1860,44.0,59.0,2024-10-01,-1.0,1832.71,,Online
1861,472.0,83.0,2024-01-10,-1.0,469.26,,
1862,262.0,11.0,2025-05-08,1.0,1957.68,1957.68,
1863,352.0,113.0,2023-09-06,1000.0,1236.65,1236650.0,Partner
1864,30.0,,2023-08-01,1.0,1755.43,1755.43,Store
1865,423.0,31.0,2023-10-16,-1.0,483.51,,Online
1866,277.0,135.0,2024-06-25,3.0,97.5,292.5,Unknown
1867,304.0,102.0,2024-04-19,1.0,565.98,565.98,
1868,429.0,80.0,2023-12-29,1.0,424.33,424.33,Online
1869,220.0,128.0,2024-11-22,1.0,1384.55,1384.55,Partner
1870,400.0,118.0,2025-01-20,3.0,1519.01,4557.03,Store
1871,399.0,,2025-03-27,1000.0,1142.14,1142140.0,Unknown
1872,442.0,106.0,2024-05-07,,NaN,,Store
1873,42.0,91.0,2024-10-31,,59.05,,Online
1874,344.0,1.0,2024-11-06,2.0,1319.63,2639.26,
1875,15.0,116.0,2024-12-07,2.0,520.72,1041.44,
1876,134.0,36.0,2024-02-18,-1.0,NaN,,Store
1877,125.0,141.0,2023-08-15,3.0,1550.69,4652.07,Store
1878,166.0,31.0,2025-03-17,1.0,873.86,873.86,Store
1879,31.0,47.0,2024-08-18,3.0,1032.62,3097.86,Partner
1880,57.0,138.0,2024-05-13,,1624.5,,
1881,87.0,149.0,2024-02-24,,780.45,,Partner
1882,467.0,55.0,2023-08-01,3.0,930.9,2792.7,Partner
1883,101.0,129.0,2023-08-07,1000.0,1014.95,1014950.0,
1884,,138.0,2025-04-15,,856.11,,Online
1885,399.0,143.0,UNKNOWN,,62.74,,Online
1886,150.0,113.0,2023-09-05,1.0,1991.15,1991.15,
1887,248.0,67.0,2024-05-13,1000.0,120.48,120480.0,Online
1888,294.0,56.0,2023-09-28,3.0,1054.09,3162.27,
1889,,51.0,2024-03-09,1.0,406.49,406.49,Online
1890,341.0,77.0,2025-01-04,1000.0,91.11,91110.0,
1891,56.0,93.0,2024-04-13,,191.27,,
1892,122.0,111.0,2025-05-21,-1.0,1163.67,,Store
1893,194.0,10.0,2024-04-17,1.0,930.96,930.96,
1894,310.0,103.0,2023-09-16,-1.0,1376.41,,
1895,248.0,102.0,2024-07-08,-1.0,1049.66,,Unknown
1896,248.0,70.0,2024-03-17,2.0,281.52,563.04,Unknown
1897,34.0,60.0,2023-08-21,-1.0,NaN,,Unknown
1898,95.0,52.0,2025-03-16,1000.0,1252.53,1252530.0,Store
1899,256.0,68.0,2025-06-28,2.0,1659.8,3319.6,Online
1900,145.0,88.0,2024-09-05,1.0,380.3,380.3,Partner
1901,433.0,71.0,2023-08-01,-1.0,1869.34,,Online
1902,288.0,144.0,2025-03-03,2.0,1013.45,2026.9,Unknown
1903,154.0,134.0,2024-07-23,3.0,1759.32,5277.96,Online
1904,200.0,111.0,2024-04-20,,1150.09,,Online
1905,114.0,40.0,2024-08-20,3.0,NaN,,Online
1906,454.0,47.0,2025-03-03,1000.0,1769.01,1769010.0,
1907,83.0,100.0,2024-12-11,1.0,1586.42,1586.42,Store
1908,153.0,120.0,2023-07-28,2.0,1049.54,2099.08,Unknown
1909,408.0,23.0,2025-05-11,,323.46,,Online
1910,315.0,5.0,2024-12-21,3.0,626.6,1879.8,Unknown
1911,153.0,58.0,2024-07-07,-1.0,742.12,,Partner
1912,314.0,65.0,2024-08-28,,536.19,,
1913,19.0,136.0,2024-12-13,1.0,1858.15,1858.15,Unknown
1914,464.0,106.0,2025-03-22,2.0,1553.6,3107.2,Unknown
1915,119.0,149.0,2024-09-15,1000.0,1195.58,1195580.0,Online
1916,11.0,93.0,2025-04-08,3.0,574.54,1723.62,Online
1917,467.0,142.0,2024-03-19,1000.0,1221.24,1221240.0,Online
1918,409.0,96.0,2025-02-14,1000.0,1210.99,1210990.0,
1919,495.0,67.0,2023-09-04,3.0,NaN,,Online
1920,364.0,64.0,2024-11-20,,1117.43,,Partner
1921,331.0,51.0,2024-11-07,2.0,532.49,1064.98,
1922,,54.0,2024-02-17,1000.0,1237.51,1237510.0,Partner
1923,173.0,105.0,2024-08-19,2.0,694.76,1389.52,
1924,59.0,101.0,2024-05-25,2.0,518.54,1037.08,
1925,306.0,128.0,2024-05-07,-1.0,914.83,,Partner
1926,28.0,103.0,2024-07-17,-1.0,1888.53,,Unknown
1927,36.0,134.0,2025-04-19,2.0,547.09,1094.18,Partner
1928,192.0,125.0,2024-02-11,2.0,497.13,994.26,
1929,52.0,54.0,2025-02-05,3.0,1800.64,5401.92,Partner
1930,279.0,144.0,2024-03-18,-1.0,757.41,,
1931,201.0,54.0,2024-05-02,3.0,1832.39,5497.17,Unknown
1932,6.0,80.0,2025-02-01,2.0,776.85,1553.7,Online
1933,90.0,66.0,2025-01-15,3.0,437.02,1311.06,Store
1934,171.0,19.0,2023-08-04,3.0,1011.19,3033.57,Store
1935,35.0,57.0,2024-08-14,,NaN,,
1936,327.0,143.0,2023-11-05,1.0,1496.65,1496.65,
1937,374.0,,2023-08-28,3.0,116.94,350.82,Partner
1938,448.0,140.0,2023-10-04,1.0,1213.65,1213.65,Unknown
1939,88.0,46.0,2024-04-10,3.0,1272.65,3817.95,Partner
1940,2.0,126.0,2024-07-31,3.0,1282.49,3847.47,
1941,58.0,50.0,2024-08-03,1000.0,1450.97,1450970.0,Unknown
1942,377.0,4.0,2024-09-05,,NaN,,Online
1943,13.0,126.0,2023-12-24,-1.0,893.04,,Online
1944,262.0,30.0,2024-04-10,1000.0,1951.38,1951380.0,Unknown
1945,406.0,8.0,2023-11-21,2.0,1413.55,2827.1,Unknown
1946,6.0,20.0,2024-02-01,,880.44,,Unknown
1947,432.0,28.0,2023-08-21,2.0,1471.23,2942.46,Unknown
1948,119.0,135.0,2023-07-16,-1.0,1057.37,,Store
1949,189.0,79.0,2024-09-12,-1.0,NaN,,
1950,388.0,51.0,2024-03-24,1.0,165.19,165.19,Unknown
1951,153.0,65.0,2024-04-18,1000.0,643.47,643470.0,Partner
1952,430.0,41.0,2024-03-14,2.0,1275.02,2550.04,Unknown
1953,43.0,67.0,2023-11-21,2.0,1469.33,2938.66,
1954,,4.0,2025-06-01,3.0,160.26,480.78,Partner
1955,123.0,135.0,2023-08-12,1000.0,1946.28,1946280.0,Store
1956,168.0,25.0,2024-03-11,1000.0,958.65,958650.0,Store
1957,246.0,99.0,2025-05-31,2.0,1964.46,3928.92,Online
1958,471.0,65.0,2024-02-21,,1190.43,,Unknown
1959,294.0,5.0,2024-09-06,1.0,1446.6,1446.6,Online
1960,354.0,147.0,2025-03-06,,1670.96,,Partner
1961,63.0,88.0,2025-06-12,1.0,1091.51,1091.51,Partner
1962,,124.0,2023-12-26,1000.0,1446.21,1446210.0,Store
1963,42.0,7.0,2023-11-23,-1.0,1300.31,,Store
1964,465.0,147.0,2024-07-31,1000.0,819.96,819960.0,Partner
1965,46.0,60.0,2024-05-14,1000.0,1058.11,1058110.0,Store
1966,279.0,47.0,2024-05-07,,1843.57,,Online
1967,45.0,150.0,2023-11-25,2.0,552.11,1104.22,Partner
1968,189.0,31.0,2024-03-23,1000.0,509.87,509870.0,Unknown
1969,326.0,47.0,2025-01-25,1000.0,NaN,,Unknown
1970,247.0,118.0,2024-07-25,-1.0,887.22,,Store
1971,7.0,79.0,2023-08-01,1000.0,1941.2,1941200.0,Online
1972,174.0,45.0,2024-04-06,,1201.8,,
1973,442.0,131.0,2024-07-16,-1.0,1024.44,,Online
1974,52.0,146.0,2023-11-04,,857.73,,Online
1975,253.0,41.0,2023-08-18,1000.0,635.61,635610.0,Online
1976,249.0,93.0,2023-10-14,3.0,1708.8,5126.4,Store
1977,99.0,121.0,2025-04-07,,671.53,,
1978,211.0,94.0,2024-02-16,,806.79,,
1979,465.0,114.0,2024-04-14,1000.0,361.42,361420.0,Partner
1980,294.0,41.0,2024-05-24,2.0,1987.98,3975.96,Partner
1981,67.0,126.0,2024-04-27,2.0,1965.44,3930.88,Partner
1982,478.0,31.0,2024-10-21,1000.0,1233.7,1233700.0,
1983,3.0,86.0,2024-08-07,,1334.08,,Partner
1984,494.0,25.0,2023-11-01,1.0,1978.17,1978.17,Store
1985,277.0,120.0,2025-06-03,2.0,459.19,918.38,Unknown
1986,390.0,53.0,2023-11-04,1000.0,1435.95,1435950.0,
1987,285.0,47.0,2024-01-10,-1.0,1116.41,,Partner
1988,107.0,106.0,UNKNOWN,3.0,1053.6,3160.8,Online
1989,198.0,,2024-02-24,1000.0,1234.22,1234220.0,
1990,60.0,109.0,2024-11-13,3.0,1669.46,5008.38,Store
1991,233.0,105.0,2023-11-21,,1213.62,,Unknown
1992,207.0,138.0,2023-08-29,-1.0,314.49,,Store
1993,444.0,141.0,2024-02-06,,509.5,,Partner
1994,440.0,17.0,2024-02-11,1000.0,1480.58,1480580.0,Online
1995,199.0,135.0,2024-01-28,2.0,827.5,1655.0,Online
1996,159.0,122.0,2025-03-15,,178.32,,
1997,489.0,89.0,2025-03-22,-1.0,805.88,,Store
1998,366.0,123.0,2024-08-19,1.0,1284.64,1284.64,Store
1999,410.0,76.0,2024-09-17,-1.0,1828.26,,Online
2000,347.0,50.0,2023-11-01,2.0,1305.39,2610.78,Store
2001,432.0,106.0,2024-01-21,1.0,614.29,614.29,Partner
2002,41.0,128.0,2023-12-22,-1.0,326.06,,Unknown
2003,242.0,98.0,2023-07-12,2.0,467.47,934.94,Store
2004,23.0,126.0,2025-06-13,2.0,1296.82,2593.64,Online
2005,91.0,127.0,2024-04-21,1000.0,1460.84,1460840.0,
2006,406.0,90.0,2024-12-22,-1.0,858.77,,Store
2007,425.0,68.0,2025-04-21,3.0,1711.43,5134.29,
2008,232.0,133.0,2023-12-02,1.0,77.57,77.57,Store
2009,387.0,100.0,2025-03-07,1000.0,155.56,155560.0,Store
2010,459.0,67.0,2023-10-31,2.0,77.34,154.68,Online
2011,445.0,68.0,2025-01-10,1000.0,171.76,171760.0,Unknown
2012,400.0,21.0,2023-08-03,2.0,217.23,434.46,Online
2013,,62.0,2023-10-16,2.0,1669.89,3339.78,Partner
2014,460.0,114.0,2024-02-19,-1.0,649.53,,Unknown
2015,23.0,82.0,2024-11-11,1000.0,625.41,625410.0,Online
2016,359.0,34.0,2024-02-18,1.0,82.29,82.29,Unknown
2017,225.0,94.0,2023-08-10,,1770.75,,Unknown
2018,112.0,127.0,2025-05-24,2.0,1709.15,3418.3,
2019,278.0,2.0,2023-07-26,3.0,1471.71,4415.13,Online
2020,177.0,70.0,2023-11-18,2.0,599.74,1199.48,Online
2021,439.0,135.0,2025-01-28,1000.0,1383.31,1383310.0,Store
2022,149.0,81.0,2023-07-21,-1.0,13.48,,Partner
2023,27.0,67.0,2024-02-23,3.0,365.89,1097.67,Unknown
2024,400.0,7.0,2023-12-02,1000.0,683.05,683050.0,Online
2025,457.0,90.0,2024-11-05,1.0,1143.37,1143.37,Partner
2026,419.0,9.0,2024-11-07,-1.0,918.21,,Partner
2027,456.0,124.0,2024-07-29,3.0,399.02,1197.06,Store
2028,245.0,96.0,2023-12-27,3.0,1916.78,5750.34,Online
2029,61.0,56.0,2023-07-20,3.0,826.27,2478.81,
2030,27.0,137.0,2024-07-25,3.0,1642.81,4928.43,Partner
2031,295.0,104.0,2024-10-26,3.0,1141.25,3423.75,
2032,158.0,48.0,2024-11-28,1.0,1500.22,1500.22,
2033,186.0,31.0,2025-07-06,-1.0,1066.77,,Store
2034,381.0,98.0,2024-01-03,-1.0,1503.26,,Online
2035,175.0,135.0,2024-09-08,2.0,240.3,480.6,Online
2036,263.0,71.0,2024-07-26,3.0,430.73,1292.19,Store
2037,234.0,8.0,2025-04-24,-1.0,6.85,,
2038,199.0,118.0,2025-05-02,-1.0,71.88,,Online
2039,108.0,71.0,2024-08-31,2.0,NaN,,
2040,173.0,1.0,2024-02-17,1.0,299.65,299.65,Unknown
2041,349.0,99.0,2023-09-09,3.0,843.95,2531.85,Online
2042,,66.0,2023-09-20,1.0,494.17,494.17,Online
2043,6.0,81.0,2023-10-07,1.0,1294.49,1294.49,Unknown
2044,133.0,37.0,2024-12-06,2.0,830.73,1661.46,Unknown
2045,195.0,133.0,2025-07-03,3.0,864.96,2594.88,Online
2046,179.0,137.0,2023-11-25,,715.48,,
2047,6.0,149.0,2025-03-25,2.0,1946.44,3892.88,
2048,195.0,52.0,2024-09-29,1.0,1778.09,1778.09,
2049,374.0,102.0,2023-07-21,2.0,530.45,1060.9,Store
2050,473.0,110.0,2024-05-21,2.0,825.44,1650.88,Partner
2051,333.0,101.0,2025-02-26,-1.0,751.15,,Store
2052,209.0,10.0,2024-07-23,2.0,707.95,1415.9,Online
2053,266.0,35.0,2025-06-25,,1964.7,,Partner
2054,210.0,51.0,2024-11-22,,1077.28,,Store
2055,244.0,147.0,2025-01-05,2.0,721.5,1443.0,
2056,393.0,68.0,2023-11-26,3.0,1124.08,3372.24,
2057,453.0,38.0,2023-12-20,1000.0,1129.74,1129740.0,Store
2058,234.0,148.0,2025-01-01,3.0,123.37,370.11,
2059,192.0,18.0,2024-05-30,-1.0,1347.85,,Online
2060,388.0,23.0,2025-03-23,1.0,331.48,331.48,Online
2061,292.0,,2024-01-25,3.0,1061.19,3183.57,Online
2062,423.0,112.0,2023-07-27,,1834.25,,
2063,193.0,137.0,2023-09-14,-1.0,104.22,,Online
2064,240.0,84.0,UNKNOWN,-1.0,801.74,,
2065,451.0,77.0,2024-01-27,,1458.43,,Unknown
2066,389.0,68.0,2024-05-02,3.0,NaN,,
2067,36.0,119.0,2023-10-29,,1256.22,,Unknown
2068,44.0,121.0,2025-05-08,1.0,1208.18,1208.18,
2069,225.0,51.0,2024-07-09,,1411.29,,Partner
2070,184.0,6.0,2023-09-26,-1.0,1550.2,,
2071,284.0,68.0,2023-08-17,-1.0,1552.53,,Partner
2072,89.0,83.0,2025-05-01,1000.0,1188.32,1188320.0,Online
2073,407.0,96.0,2024-08-04,,1359.81,,Partner
2074,277.0,122.0,2024-04-08,1000.0,1897.66,1897660.0,
2075,335.0,54.0,2025-04-11,2.0,1387.99,2775.98,Store
2076,148.0,6.0,2024-02-04,1.0,1756.92,1756.92,Partner
2077,119.0,89.0,2023-09-12,2.0,1994.25,3988.5,Unknown
2078,483.0,47.0,2023-07-11,2.0,1886.47,3772.94,Partner
2079,27.0,48.0,2023-10-18,1000.0,1274.4,1274400.0,
2080,111.0,8.0,2025-02-20,3.0,1440.15,4320.45,Unknown
2081,476.0,136.0,2024-11-22,1.0,964.25,964.25,Unknown
2082,144.0,111.0,2025-04-07,-1.0,1579.48,,Partner
2083,404.0,16.0,2023-08-03,,426.12,,Store
2084,363.0,139.0,2025-04-16,2.0,210.04,420.08,
2085,428.0,31.0,2025-02-21,-1.0,823.09,,Partner
2086,486.0,47.0,2023-12-16,,1585.51,,Store
2087,499.0,103.0,2024-03-22,-1.0,48.46,,Partner
2088,117.0,56.0,2024-04-04,3.0,887.37,2662.11,Store
2089,2.0,33.0,2025-04-30,,1968.66,,Partner
2090,177.0,119.0,2024-08-22,3.0,334.26,1002.78,
2091,98.0,134.0,2024-03-01,1000.0,136.73,136730.0,
2092,276.0,27.0,2024-12-03,2.0,266.61,533.22,
2093,166.0,54.0,2025-06-28,3.0,257.66,772.98,Unknown
2094,307.0,64.0,2024-08-16,,700.56,,Unknown
2095,70.0,129.0,2024-08-22,,1939.37,,Unknown
2096,125.0,86.0,2025-05-09,1.0,1839.96,1839.96,
2097,428.0,130.0,2025-04-26,1000.0,571.95,571950.0,
2098,403.0,3.0,2024-06-07,1000.0,8.52,8520.0,Store
2099,482.0,17.0,2024-05-16,-1.0,941.8,,Unknown
2100,272.0,104.0,2024-09-29,-1.0,181.74,,Partner
2101,285.0,94.0,2024-10-04,2.0,1658.95,3317.9,Online
2102,273.0,8.0,2025-01-26,2.0,461.05,922.1,
2103,485.0,69.0,2024-01-08,1.0,704.73,704.73,
2104,55.0,10.0,2024-05-31,-1.0,1922.71,,Online
2105,297.0,136.0,2025-05-09,2.0,1987.83,3975.66,Store
2106,392.0,138.0,2024-05-04,3.0,413.13,1239.39,Store
2107,402.0,78.0,2024-08-19,-1.0,116.47,,Store
2108,,69.0,2024-06-07,,1385.09,,
2109,180.0,51.0,2024-02-04,2.0,45.11,90.22,Online
2110,464.0,59.0,2023-12-18,-1.0,436.83,,Online
2111,411.0,90.0,2024-10-27,-1.0,482.48,,Partner
2112,,111.0,2023-10-04,1000.0,1298.69,1298690.0,Online
2113,228.0,85.0,2024-10-09,1000.0,1866.25,1866250.0,Unknown
2114,155.0,2.0,2023-12-21,3.0,1567.92,4703.76,Partner
2115,187.0,68.0,2025-04-26,,1714.48,,Online
2116,16.0,123.0,2025-01-26,,1486.14,,
2117,441.0,15.0,2024-03-25,1000.0,1383.49,1383490.0,Online
2118,218.0,49.0,2023-11-06,2.0,316.31,632.62,Partner
2119,327.0,116.0,2024-04-28,,1276.16,,Online
2120,279.0,130.0,2023-08-03,2.0,369.06,738.12,Unknown
2121,348.0,100.0,2023-07-22,1.0,308.62,308.62,Unknown
2122,118.0,66.0,2024-08-06,,1024.18,,
2123,487.0,22.0,2024-11-23,2.0,528.84,1057.68,Store
2124,63.0,133.0,2023-10-10,2.0,1109.48,2218.96,Store
2125,39.0,129.0,2024-04-22,1.0,1535.59,1535.59,Store
2126,18.0,67.0,2024-12-26,-1.0,914.18,,Online
2127,48.0,11.0,2023-12-05,3.0,742.99,2228.97,Partner
2128,368.0,147.0,2024-06-11,,NaN,,
2129,287.0,56.0,2025-05-02,1.0,NaN,,
2130,213.0,,2024-04-08,1.0,1292.4,1292.4,Store
2131,488.0,9.0,2024-03-20,,NaN,,Partner
2132,296.0,96.0,2024-11-03,2.0,264.64,529.28,Unknown
2133,277.0,88.0,2025-04-15,1000.0,375.08,375080.0,
2134,290.0,14.0,2024-04-14,,1863.69,,Online
2135,248.0,93.0,2024-09-20,2.0,1747.68,3495.36,Online
2136,454.0,10.0,2023-08-20,-1.0,408.3,,Partner
2137,104.0,103.0,2023-11-25,1.0,908.74,908.74,Unknown
2138,359.0,57.0,2025-04-29,2.0,NaN,,Partner
2139,411.0,,2024-01-22,2.0,1214.7,2429.4,Store
2140,159.0,43.0,2025-03-10,1000.0,1478.73,1478730.0,Store
2141,409.0,92.0,2023-08-19,,1029.28,,Unknown
2142,296.0,103.0,2023-08-03,3.0,1486.29,4458.87,Partner
2143,243.0,1.0,2025-03-11,-1.0,884.65,,Online
2144,296.0,8.0,2024-09-27,1.0,1000.02,1000.02,
2145,154.0,31.0,2024-10-16,-1.0,330.35,,Store
2146,5.0,71.0,2024-10-05,3.0,385.67,1157.01,Unknown
2147,390.0,16.0,2024-08-01,1000.0,872.14,872140.0,Online
2148,286.0,119.0,2024-01-13,,780.66,,
2149,242.0,42.0,2024-03-15,3.0,1622.47,4867.41,Store
2150,,,2024-11-29,-1.0,557.84,,Unknown
2151,360.0,92.0,2024-10-30,1.0,1359.33,1359.33,Unknown
2152,270.0,143.0,2024-10-23,1000.0,1348.89,1348890.0,Online
2153,174.0,84.0,2024-10-02,1.0,1829.39,1829.39,Partner
2154,77.0,,2023-11-17,,1437.84,,
2155,76.0,52.0,2024-02-04,2.0,1056.98,2113.96,
